upc,dynamic_profit,myopic_profit,vdo_contribution,alpha,capacity,washout_horizon
1600066610,686.4346174344516,678.8368975303237,7.597719904127985,3.1,8,12
3800000110,234.84866614442083,232.87115717669732,1.9775089677235087,3.1,8,12
3800000120,764.0392358320927,747.942297796152,16.09693803594064,3.1,8,12
3800000127,465.95869346841954,460.77154978877377,5.1871436796457715,3.1,8,12
3800001520,461.3952886262741,457.4582537158378,3.937034910436296,3.1,8,12
3800001611,470.0667889515391,464.3694674928572,5.69732145868187,3.1,8,12
1600066510,859.4396229385876,835.9551258034886,23.48449713509899,3.15,8,12
1600066590,667.8679504930061,656.6703639306905,11.197586562315564,3.15,8,12
1600066610,696.7897962327629,688.4391340426481,8.350662190114804,3.15,8,12
3800000110,235.9023263780601,233.86923566701967,2.033090711040444,3.15,8,12
3800000120,779.5246992886912,762.8801847368442,16.64451455184701,3.15,8,12
3800000127,474.17666190454827,468.7193054243305,5.457356480217754,3.15,8,12
3800001520,472.5935464426997,468.19499513331573,4.398551309383947,3.15,8,12
3800001611,475.62967646957856,469.5634379686991,6.066238500879479,3.15,8,12
1600066510,873.9013610530261,849.5479132506955,24.353447802330606,3.2,8,12
1600066590,680.0236940286951,667.9579243557529,12.065769672942224,3.2,8,12
1600066610,707.1449750310742,698.0413705549727,9.10360447610151,3.2,8,12
3800000110,236.95598661169944,234.867314157342,2.088672454357436,3.2,8,12
3800000120,795.01016274529,777.8180716775368,17.192091067753267,3.2,8,12
3800000127,482.39463034067705,476.6670610598875,5.727569280789567,3.2,8,12
3800001520,483.7918042591254,478.93173655079374,4.8600677083316555,3.2,8,12
3800001611,481.19256398761826,474.75740844454106,6.435155543077201,3.2,8,12
